index,AGEB,MZA,P_TOTAL,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,OTRAENT,P_0A5
1142,083A,17,25.0,4.0,12.8,1.93,18.0,0.42,2.08,5.0,14.0,3.0
1143,083A,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,083A,19,45.0,0.0,9.06,1.85,21.0,0.85,3.75,6.0,15.0,3.0
1145,083A,20,39.0,0.0,13.03,0.94,20.0,0.54,2.44,14.0,18.0,0.0
1146,083A,24,69.0,0.0,9.14,1.83,16.0,0.96,4.6,11.0,54.0,3.0
1147,083A,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,083A,32,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1149,083A,36,10.0,4.0,10.33,0.5,8.0,0.71,2.5,0.0,0.0,0.0
1150,083A,38,1.0,4.0,10.33,0.5,6.0,0.71,2.5,0.0,0.0,0.0
1151,083A,40,3.0,4.0,10.33,0.5,18.0,0.71,2.5,0.0,0.0,0.0
1152,083A,42,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1153,083A,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,083A,44,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1155,083A,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,083A,46,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1157,083A,47,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1158,083A,48,10.0,3.0,11.7,1.67,7.0,0.67,2.0,5.0,0.0,0.0
1159,083A,50,3.0,3.0,10.0,0.0,7.0,0.27,1.0,0.0,0.0,0.0
1160,083A,53,66.0,0.0,9.58,1.8,16.0,0.9,4.4,6.0,55.0,8.0
1161,083A,54,62.0,0.0,8.19,2.06,16.0,0.89,4.43,7.0,55.0,8.0
1162,083A,55,59.0,0.0,9.47,1.68,16.0,0.87,4.21,9.0,45.0,6.0
1163,083A,56,15.0,0.0,14.8,1.83,6.0,0.6,3.0,5.0,15.0,3.0
1164,083A,57,48.0,0.0,13.5,1.38,13.0,0.79,4.0,10.0,45.0,3.0
1165,083A,58,114.0,0.0,12.47,1.75,33.0,0.75,3.8,25.0,103.0,18.0
1166,083A,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,083A,60,12.0,0.0,8.14,1.25,6.0,1.09,2.4,0.0,7.0,0.0
1168,083A,62,12.0,0.0,15.14,2.5,3.0,0.71,4.0,3.0,6.0,0.0
1169,083A,63,69.0,0.0,12.98,1.3,16.0,0.88,4.31,16.0,57.0,9.0
1170,083A,64,57.0,0.0,9.79,1.7,16.0,0.81,4.07,10.0,45.0,5.0
1171,083A,65,66.0,0.0,9.9,1.95,16.0,0.88,4.4,11.0,64.0,6.0
1172,083A,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,0844,1,82.0,15.0,11.76,2.22,41.0,0.56,2.65,22.0,28.0,0.0
1175,0844,2,78.0,12.0,12.36,2.43,31.0,0.52,3.0,19.0,29.0,0.0
1176,0844,3,86.0,6.0,12.29,1.57,33.0,0.64,3.07,20.0,20.0,5.0
1177,0844,4,85.0,10.0,12.47,1.78,28.0,0.61,3.27,22.0,29.0,8.0
1178,0844,5,139.0,25.0,12.5,2.29,40.0,0.63,3.56,28.0,48.0,17.0
1179,0844,6,134.0,37.0,10.81,2.28,51.0,0.56,2.79,27.0,44.0,12.0
1180,0844,7,121.0,16.0,12.29,1.78,49.0,0.57,3.27,26.0,43.0,8.0
1181,0844,8,131.0,20.0,11.53,2.06,53.0,0.55,2.91,33.0,52.0,8.0
1182,0844,9,158.0,21.0,11.6,1.96,57.0,0.64,3.04,33.0,58.0,9.0
1183,0844,10,93.0,5.0,12.93,1.41,35.0,0.76,3.0,23.0,38.0,9.0
1184,0844,11,88.0,16.0,12.41,2.02,37.0,0.54,2.93,23.0,24.0,4.0
1185,0844,12,83.0,5.0,12.38,1.71,31.0,0.59,2.96,18.0,33.0,3.0
1186,0844,13,70.0,10.0,13.15,1.64,37.0,0.55,2.33,21.0,17.0,3.0
1187,0844,14,125.0,16.0,12.83,2.59,47.0,0.56,3.21,31.0,40.0,12.0
1188,0844,15,103.0,25.0,12.04,2.21,43.0,0.48,2.71,24.0,44.0,9.0
1189,0844,16,93.0,13.0,13.09,1.85,36.0,0.48,2.91,24.0,33.0,6.0
1190,0844,17,82.0,15.0,11.22,1.65,31.0,0.57,2.92,17.0,25.0,8.0
1191,0844,18,15.0,3.0,12.29,1.5,7.0,0.65,2.14,4.0,6.0,4.0
1192,0844,19,50.0,0.0,10.59,1.05,25.0,1.16,2.78,16.0,4.0,7.0
1193,0844,20,80.0,17.0,13.18,2.5,31.0,0.51,2.86,22.0,24.0,4.0
1194,0844,21,66.0,7.0,11.58,1.96,22.0,0.6,3.3,16.0,22.0,4.0
1195,0844,22,112.0,18.0,13.41,1.83,46.0,0.48,2.67,27.0,35.0,8.0
1196,0844,23,89.0,6.0,14.1,1.21,38.0,0.52,2.7,24.0,25.0,8.0
1197,0844,24,114.0,14.0,13.08,1.83,46.0,0.65,3.26,27.0,41.0,7.0
1198,0844,25,33.0,8.0,11.58,2.71,13.0,0.63,3.0,8.0,13.0,7.0
1200,0859,1,49.0,8.0,9.6,1.71,19.0,0.73,3.29,10.0,24.0,7.0
1201,0859,2,116.0,14.0,10.86,1.95,47.0,0.78,3.22,22.0,41.0,7.0
1202,0859,3,100.0,7.0,10.75,1.98,44.0,0.72,2.78,17.0,32.0,9.0
1203,0859,4,76.0,11.0,11.8,2.17,25.0,0.65,3.17,16.0,13.0,7.0
1204,0859,5,56.0,5.0,13.66,1.72,29.0,0.67,2.95,14.0,23.0,8.0
1205,0859,6,133.0,10.0,9.82,2.25,56.0,0.84,2.96,11.0,46.0,17.0
1206,0859,7,120.0,14.0,9.75,2.61,51.0,0.77,2.93,18.0,44.0,9.0
1207,0859,8,69.0,12.0,10.33,3.14,30.0,0.75,3.0,12.0,32.0,9.0
1208,0859,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,0859,10,66.0,0.0,11.36,1.82,30.0,0.68,3.14,15.0,22.0,3.0
1210,0859,11,85.0,18.0,10.97,1.98,32.0,0.65,2.93,18.0,36.0,6.0
1211,0859,12,81.0,11.0,11.88,1.62,36.0,0.65,2.7,20.0,34.0,6.0
1212,0859,13,69.0,7.0,11.06,2.52,29.0,0.92,2.87,12.0,18.0,9.0
1213,0859,14,96.0,3.0,12.23,1.78,36.0,0.68,3.56,18.0,19.0,9.0
1214,0859,15,79.0,7.0,12.25,1.76,37.0,0.55,2.81,18.0,19.0,9.0
1215,0859,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,0859,17,91.0,8.0,10.67,1.97,31.0,0.83,3.14,16.0,31.0,6.0
1217,0859,18,52.0,6.0,10.83,1.79,20.0,0.78,3.25,7.0,16.0,6.0
1218,0859,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,0859,20,65.0,6.0,9.19,2.67,23.0,0.83,3.61,11.0,15.0,3.0
1220,0859,21,85.0,13.0,9.82,2.47,34.0,0.75,2.93,16.0,28.0,6.0
1221,0859,22,74.0,7.0,11.39,1.76,30.0,0.67,2.62,18.0,18.0,6.0
1222,0859,24,70.0,9.0,12.07,1.76,30.0,0.53,2.8,19.0,26.0,6.0
1223,0859,25,87.0,12.0,11.72,2.07,32.0,0.69,3.24,14.0,22.0,7.0
1224,0859,26,91.0,10.0,10.09,1.94,30.0,0.88,3.37,15.0,22.0,10.0
1225,0859,27,57.0,7.0,12.12,1.86,28.0,0.49,2.28,17.0,19.0,10.0
1226,0859,28,63.0,10.0,12.11,1.77,27.0,0.65,2.73,11.0,24.0,7.0
1227,0859,29,67.0,5.0,11.09,2.44,30.0,0.57,2.9,13.0,17.0,4.0
1228,0859,30,93.0,15.0,10.99,2.14,35.0,0.55,2.9,21.0,30.0,4.0
1229,0859,31,55.0,7.0,11.64,2.03,23.0,0.5,2.89,10.0,21.0,4.0
1230,0859,32,116.0,12.0,12.48,1.82,49.0,0.6,2.83,26.0,44.0,5.0
1231,0859,33,72.0,9.0,12.67,1.94,37.0,0.46,2.38,20.0,33.0,5.0
1232,0859,34,95.0,22.0,12.56,2.46,42.0,0.55,3.15,23.0,37.0,5.0
1233,0859,35,103.0,6.0,13.71,1.76,37.0,0.62,3.36,20.0,31.0,10.0
1234,0859,36,102.0,15.0,12.44,2.52,40.0,0.57,3.0,25.0,36.0,9.0
1235,0859,37,55.0,11.0,12.63,2.1,34.0,0.49,2.39,17.0,27.0,5.0
1236,0859,38,95.0,10.0,13.3,1.81,34.0,0.53,3.29,20.0,28.0,6.0
1238,0863,1,77.0,10.0,10.58,2.84,31.0,0.66,3.21,10.0,27.0,8.0
1239,0863,2,14.0,0.0,13.0,2.33,4.0,1.75,3.5,10.0,5.0,4.0
1240,0863,3,14.0,0.0,10.88,1.25,3.0,1.0,4.67,10.0,5.0,0.0
1241,0863,4,71.0,0.0,12.69,1.81,23.0,0.63,3.74,15.0,23.0,3.0
1242,0863,5,76.0,8.0,12.14,1.83,26.0,0.67,3.17,14.0,23.0,7.0
1243,0863,6,116.0,9.0,10.06,2.04,36.0,0.87,4.0,17.0,32.0,10.0
1244,0863,7,59.0,7.0,10.96,2.58,24.0,0.67,2.81,7.0,14.0,10.0
1245,0863,8,64.0,12.0,9.42,3.39,26.0,0.78,3.37,10.0,22.0,10.0
1246,0863,9,19.0,12.0,10.31,3.17,5.0,1.19,3.8,10.0,5.0,10.0
1247,0863,10,48.0,7.0,10.28,3.05,15.0,0.73,3.69,8.0,12.0,7.0
1248,0863,11,43.0,7.0,11.3,2.2,15.0,0.88,3.58,6.0,7.0,4.0
1249,0863,12,56.0,8.0,10.89,2.65,16.0,0.78,3.5,7.0,13.0,8.0
1250,0863,13,82.0,3.0,11.07,1.82,27.0,0.85,3.57,17.0,24.0,15.0
1251,0863,14,18.0,0.0,13.83,1.43,4.0,1.06,4.5,3.0,4.0,6.0
1252,0863,15,78.0,0.0,12.91,1.38,24.0,0.63,3.71,20.0,17.0,4.0
1253,0863,16,85.0,8.0,10.62,1.88,32.0,0.69,3.27,15.0,42.0,6.0
1254,0863,17,88.0,8.0,9.25,2.37,31.0,0.83,3.38,13.0,23.0,6.0
1255,0863,18,95.0,17.0,10.44,2.97,33.0,0.7,3.17,17.0,38.0,6.0
1256,0863,19,10.0,17.0,10.44,2.97,2.0,0.7,3.17,17.0,38.0,6.0
1257,0863,20,72.0,8.0,11.13,2.41,26.0,0.65,2.88,17.0,30.0,6.0
1258,0863,21,61.0,7.0,10.57,1.93,20.0,0.74,3.59,8.0,13.0,9.0
1259,0863,22,48.0,3.0,11.74,2.1,17.0,0.6,3.43,9.0,10.0,9.0
1260,0863,23,123.0,12.0,9.57,2.15,41.0,0.89,3.42,17.0,43.0,9.0
1261,0863,25,62.0,7.0,8.98,2.22,24.0,0.86,2.7,7.0,17.0,7.0
1262,0863,26,100.0,9.0,10.04,2.52,35.0,0.92,3.46,15.0,21.0,15.0
1263,0863,27,126.0,6.0,9.35,2.04,35.0,1.03,3.82,17.0,43.0,16.0
1264,0863,28,63.0,8.0,11.13,1.96,24.0,0.77,3.0,14.0,17.0,8.0
1265,0863,29,56.0,8.0,11.05,2.55,24.0,0.67,2.67,14.0,16.0,7.0
1266,0863,30,50.0,7.0,10.2,2.0,16.0,0.7,3.13,12.0,27.0,7.0
1267,0863,31,299.0,22.0,11.11,1.98,112.0,0.72,3.18,68.0,105.0,30.0
1268,0863,32,13.0,22.0,8.8,2.2,7.0,0.42,2.0,68.0,5.0,0.0
1269,0863,33,61.0,6.0,9.46,2.31,20.0,0.82,3.21,11.0,23.0,5.0
1270,0863,34,83.0,7.0,12.01,1.84,27.0,0.73,3.77,17.0,24.0,5.0
1271,0863,35,101.0,8.0,10.86,1.9,37.0,0.71,3.48,16.0,35.0,7.0
1272,0863,36,25.0,0.0,9.42,2.63,8.0,1.47,4.17,3.0,7.0,7.0
1273,0863,37,90.0,0.0,12.81,1.4,24.0,0.84,4.29,15.0,23.0,9.0
1274,0863,38,64.0,4.0,9.9,2.17,23.0,0.84,3.2,12.0,20.0,9.0
1275,0863,39,15.0,4.0,10.25,2.6,7.0,0.79,3.0,3.0,6.0,5.0
1276,0863,40,81.0,3.0,11.56,1.71,23.0,0.78,3.52,15.0,16.0,9.0
1277,0863,41,51.0,8.0,11.53,2.3,18.0,0.72,3.4,12.0,16.0,6.0
1278,0863,42,111.0,6.0,10.69,1.88,34.0,0.71,3.27,23.0,33.0,12.0
1279,0863,46,15.0,6.0,9.08,3.6,7.0,0.68,3.0,23.0,11.0,4.0
1281,0882,1,40.0,8.0,12.03,2.05,14.0,0.58,3.08,10.0,15.0,4.0
1282,0882,2,125.0,9.0,11.33,2.18,44.0,0.6,3.47,19.0,47.0,8.0
1283,0882,3,135.0,20.0,10.07,2.38,45.0,0.78,3.21,20.0,51.0,12.0
1284,0882,5,82.0,11.0,8.97,2.59,28.0,0.87,3.9,5.0,29.0,12.0
1285,0882,6,100.0,10.0,8.11,2.56,31.0,0.96,3.57,13.0,26.0,10.0
1286,0882,7,127.0,9.0,10.5,2.59,40.0,0.86,3.97,17.0,40.0,9.0
1287,0882,8,113.0,13.0,11.42,1.94,35.0,0.65,3.53,21.0,40.0,9.0
1288,0882,9,108.0,7.0,12.53,2.24,44.0,0.64,3.09,24.0,30.0,8.0
1289,0882,10,121.0,12.0,13.37,1.49,56.0,0.59,2.57,27.0,42.0,10.0
1290,0882,11,45.0,12.0,12.13,1.47,17.0,0.82,3.21,11.0,15.0,7.0
1291,0882,12,121.0,22.0,12.51,2.47,41.0,0.6,3.27,28.0,42.0,9.0
1292,0882,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,0882,14,116.0,9.0,10.3,2.0,36.0,0.73,3.22,20.0,40.0,12.0
1294,0882,15,72.0,9.0,8.78,2.03,23.0,1.03,3.43,4.0,34.0,9.0
1295,0882,16,64.0,13.0,8.44,2.86,22.0,0.85,3.05,7.0,24.0,6.0
1296,0882,17,65.0,10.0,8.37,2.42,25.0,0.78,2.83,9.0,30.0,6.0
1297,0882,18,189.0,22.0,12.74,1.77,67.0,0.64,3.0,47.0,46.0,17.0
1298,0882,19,43.0,7.0,12.59,1.6,16.0,0.51,2.87,13.0,14.0,0.0
1299,0882,20,114.0,22.0,10.85,2.27,43.0,0.61,3.0,24.0,47.0,7.0
1300,0882,21,116.0,21.0,9.38,2.35,33.0,0.83,3.74,13.0,39.0,10.0
1301,0882,22,59.0,8.0,9.02,2.27,20.0,0.75,3.11,9.0,24.0,5.0
1302,0882,23,75.0,10.0,8.36,2.55,28.0,0.96,2.78,13.0,30.0,10.0
1303,0882,25,99.0,19.0,12.1,2.04,33.0,0.62,3.3,24.0,31.0,7.0
1304,0882,26,43.0,8.0,12.43,1.91,14.0,0.55,3.07,12.0,16.0,4.0
1305,0882,27,132.0,19.0,11.87,2.36,50.0,0.62,3.0,32.0,54.0,9.0
1306,0882,28,66.0,7.0,9.29,1.63,21.0,0.86,3.47,11.0,24.0,6.0
1307,0882,30,92.0,22.0,12.04,2.2,31.0,0.63,3.29,21.0,33.0,6.0
1308,0882,31,30.0,0.0,12.77,1.75,11.0,0.61,3.0,7.0,5.0,7.0
1309,0882,32,86.0,13.0,12.14,2.14,45.0,0.57,2.26,26.0,36.0,8.0
1310,0882,33,77.0,8.0,10.42,2.83,26.0,0.8,3.21,11.0,29.0,8.0
1311,0882,35,19.0,0.0,12.3,2.2,5.0,1.12,3.8,11.0,6.0,8.0
1312,0882,36,12.0,0.0,12.45,0.67,12.0,0.48,1.5,3.0,6.0,0.0
1313,0882,37,42.0,6.0,10.53,2.05,15.0,0.6,3.5,10.0,15.0,0.0
1315,0929,3,36.0,6.0,13.28,2.0,28.0,0.62,2.12,14.0,16.0,3.0
1316,0929,4,17.0,6.0,10.08,2.8,8.0,0.85,3.4,14.0,6.0,3.0
1317,0929,5,15.0,6.0,12.08,2.0,8.0,0.83,2.5,3.0,8.0,0.0
1318,0929,6,33.0,6.0,13.58,1.53,15.0,0.53,4.13,8.0,12.0,0.0
1319,0929,7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1320,0929,8,26.0,0.0,12.85,1.75,15.0,0.55,2.6,6.0,10.0,0.0
1321,0929,9,24.0,0.0,12.94,2.0,11.0,0.63,2.4,4.0,4.0,3.0
1322,0929,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,0929,11,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1324,0929,12,53.0,0.0,14.05,3.0,23.0,0.78,3.33,12.0,15.0,0.0
1325,0929,13,13.0,0.0,8.85,3.0,12.0,0.81,1.86,3.0,5.0,0.0
1326,0929,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1327,0929,16,39.0,0.0,10.57,2.4,15.0,0.67,3.55,6.0,14.0,0.0
1328,0929,17,64.0,0.0,12.46,2.05,29.0,0.72,3.56,16.0,19.0,7.0
1329,0929,18,24.0,0.0,13.93,1.29,4.0,1.0,1.5,16.0,19.0,4.0
1330,0929,21,3.0,0.0,13.93,1.29,2.0,1.0,1.5,16.0,19.0,4.0
1331,0929,23,83.0,5.0,11.94,1.63,30.0,0.73,3.32,19.0,19.0,4.0
1332,0929,24,70.0,7.0,11.61,1.65,32.0,0.64,2.92,17.0,28.0,4.0
1333,0929,25,58.0,5.0,11.48,2.22,36.0,0.64,2.42,15.0,37.0,4.0
1334,0929,31,1.0,5.0,11.48,2.22,1.0,0.64,2.42,15.0,37.0,4.0
1335,0929,32,16.0,5.0,10.36,2.0,10.0,0.55,1.78,3.0,5.0,0.0
1336,0929,33,23.0,3.0,12.3,2.5,26.0,0.48,2.56,4.0,9.0,0.0
1337,0929,37,8.0,0.0,13.63,1.0,17.0,0.5,2.67,3.0,9.0,0.0
1338,0929,38,42.0,0.0,13.17,1.58,14.0,0.74,3.5,8.0,12.0,0.0
1339,0929,39,72.0,5.0,11.57,1.39,44.0,0.74,2.57,16.0,21.0,5.0
1340,0929,40,61.0,5.0,14.26,0.83,31.0,0.75,3.05,17.0,25.0,9.0
1341,0929,42,34.0,0.0,11.21,1.36,20.0,0.69,2.43,10.0,11.0,9.0
1342,0929,43,29.0,0.0,13.58,2.0,28.0,0.49,3.22,8.0,16.0,5.0
1343,0929,44,2.0,0.0,13.58,2.0,3.0,0.49,3.22,8.0,16.0,5.0
1344,0929,45,11.0,0.0,10.09,1.5,12.0,0.58,1.83,8.0,7.0,0.0
1345,0929,53,12.0,0.0,10.45,1.8,8.0,0.6,1.71,3.0,7.0,0.0
1346,0929,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,0929,55,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1349,1005,1,868.0,4.0,9.83,1.56,294.0,1.03,3.34,106.0,362.0,129.0
1350,1005,2,135.0,0.0,9.8,1.69,46.0,0.8,3.21,13.0,64.0,26.0
1351,1005,3,224.0,0.0,10.55,1.61,88.0,0.81,3.34,38.0,96.0,33.0
1352,1005,4,46.0,0.0,10.45,1.44,17.0,1.0,3.83,8.0,21.0,20.0
1353,1005,5,139.0,0.0,10.98,1.9,48.0,0.89,3.39,23.0,61.0,22.0
1354,1005,6,108.0,0.0,9.44,1.49,35.0,1.23,3.86,10.0,50.0,11.0
1355,1005,7,47.0,0.0,11.67,1.2,18.0,0.85,3.62,7.0,8.0,7.0
1356,1005,8,166.0,0.0,11.03,1.64,82.0,0.72,2.96,30.0,67.0,23.0
1357,1005,9,43.0,0.0,11.0,1.33,20.0,0.69,2.86,6.0,19.0,15.0
1358,1005,10,103.0,0.0,11.07,1.46,40.0,0.81,3.32,15.0,37.0,17.0
1359,1005,11,224.0,0.0,10.4,1.67,84.0,0.86,3.5,30.0,101.0,28.0
1360,1005,12,157.0,0.0,10.21,1.42,78.0,0.8,3.2,22.0,67.0,25.0
1361,1005,13,143.0,0.0,11.27,1.94,79.0,0.79,3.18,21.0,60.0,27.0
1362,1005,14,194.0,0.0,9.61,1.6,69.0,0.92,3.59,24.0,88.0,29.0
1363,1005,15,132.0,0.0,10.3,1.91,54.0,0.92,3.57,20.0,51.0,17.0
1364,1005,16,46.0,0.0,10.97,1.27,20.0,0.77,3.07,8.0,19.0,12.0
1365,1005,17,44.0,0.0,12.9,1.53,40.0,0.83,3.14,9.0,18.0,11.0
1366,1005,18,143.0,0.0,10.76,1.66,76.0,0.83,3.25,24.0,46.0,24.0
1367,1005,19,6.0,0.0,15.0,1.0,8.0,0.46,2.0,3.0,46.0,7.0
1368,1005,20,19.0,0.0,14.08,1.17,32.0,0.58,2.71,6.0,5.0,0.0
1370,101A,1,140.0,0.0,10.44,1.58,56.0,1.47,3.18,19.0,51.0,29.0
1371,101A,2,118.0,0.0,10.51,1.55,46.0,0.95,3.11,15.0,43.0,26.0
1372,101A,3,78.0,0.0,12.2,1.41,32.0,0.81,3.0,14.0,41.0,11.0
1373,101A,4,124.0,0.0,10.31,1.72,38.0,1.48,3.76,13.0,52.0,23.0
1374,101A,5,64.0,0.0,9.54,2.17,31.0,0.96,2.78,5.0,23.0,14.0
1375,101A,6,74.0,0.0,10.85,1.29,36.0,1.23,3.08,8.0,21.0,16.0
1376,101A,7,137.0,0.0,9.63,1.65,56.0,1.25,2.98,11.0,55.0,26.0
1377,101A,8,62.0,0.0,9.26,1.4,30.0,1.22,3.1,9.0,27.0,9.0
1378,101A,9,103.0,0.0,11.42,1.36,50.0,0.92,3.22,16.0,35.0,13.0
1379,101A,10,163.0,0.0,11.7,1.53,63.0,0.9,3.4,30.0,38.0,26.0
1380,101A,11,82.0,0.0,12.8,1.85,31.0,0.79,3.42,19.0,36.0,22.0
1381,101A,12,12.0,0.0,16.0,1.33,4.0,1.0,3.0,3.0,4.0,22.0
1382,101A,13,7.0,0.0,16.0,1.33,4.0,1.0,3.0,3.0,4.0,22.0
1383,101A,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,101A,15,92.0,0.0,9.98,1.49,39.0,1.51,3.29,12.0,40.0,15.0
1385,101A,16,90.0,0.0,8.72,1.82,36.0,1.38,3.33,8.0,31.0,14.0
1386,101A,17,8.0,0.0,8.72,1.82,5.0,1.38,3.33,8.0,31.0,14.0
1387,101A,18,7.0,0.0,8.72,1.82,3.0,1.38,3.33,8.0,31.0,14.0
1388,101A,19,9.0,0.0,8.72,1.82,5.0,1.38,3.33,8.0,31.0,14.0
1390,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,1024,2,36.0,0.0,14.0,1.36,21.0,0.68,3.0,8.0,10.0,7.0
1392,1024,3,69.0,0.0,12.58,1.37,32.0,0.8,3.14,16.0,18.0,9.0
1393,1024,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,1024,5,13.0,0.0,11.89,1.8,5.0,0.87,3.25,4.0,7.0,0.0
1395,1024,6,43.0,0.0,11.21,1.46,38.0,0.81,3.31,7.0,13.0,4.0
1396,1024,7,99.0,0.0,12.17,1.39,42.0,0.73,3.0,18.0,42.0,15.0
1397,1024,8,99.0,0.0,11.73,1.34,39.0,0.85,3.41,16.0,35.0,19.0
1398,1024,9,94.0,0.0,11.46,1.53,40.0,0.84,3.62,18.0,35.0,16.0
1399,1024,10,8.0,0.0,14.8,1.0,5.0,0.44,2.0,3.0,35.0,11.0
1400,1024,11,57.0,0.0,12.35,1.58,28.0,0.9,3.35,13.0,18.0,13.0
1401,1024,12,71.0,0.0,13.45,1.7,31.0,0.84,3.55,18.0,28.0,18.0
1402,1024,14,121.0,3.0,12.34,1.71,62.0,0.97,3.56,23.0,49.0,19.0
1403,1024,15,58.0,0.0,12.8,1.38,28.0,0.82,3.41,14.0,23.0,9.0
1404,1024,16,83.0,0.0,12.75,1.41,45.0,0.86,3.19,23.0,39.0,12.0
1405,1024,17,62.0,0.0,12.5,1.63,42.0,0.7,2.7,16.0,25.0,9.0
1406,1024,18,57.0,0.0,13.71,1.67,38.0,0.89,3.0,15.0,28.0,7.0
1407,1024,19,67.0,0.0,13.13,1.35,40.0,0.74,2.91,16.0,31.0,14.0
1408,1024,20,83.0,6.0,11.54,1.31,37.0,0.98,3.61,15.0,40.0,9.0
1409,1024,21,97.0,6.0,10.31,1.59,38.0,1.13,3.46,13.0,50.0,17.0
1410,1024,22,75.0,6.0,11.22,1.56,35.0,1.09,3.13,11.0,23.0,15.0
1411,1024,23,118.0,0.0,11.3,1.68,42.0,1.31,3.81,14.0,59.0,24.0
1412,1024,24,70.0,0.0,10.22,1.5,38.0,0.93,2.92,11.0,25.0,8.0
1413,1024,25,44.0,0.0,10.34,0.94,19.0,0.92,3.14,5.0,11.0,6.0
1414,1024,26,77.0,0.0,10.98,1.79,59.0,0.79,2.96,14.0,30.0,11.0
1415,1024,27,109.0,0.0,11.09,1.36,46.0,0.83,3.41,21.0,38.0,19.0
1416,1024,28,50.0,0.0,11.94,1.38,26.0,0.88,2.94,12.0,18.0,9.0
1417,1024,29,12.0,0.0,13.33,1.5,4.0,1.71,4.0,12.0,0.0,9.0
1418,1024,30,114.0,0.0,11.59,1.57,39.0,1.0,3.68,21.0,30.0,23.0
1419,1024,31,50.0,0.0,12.4,1.28,25.0,0.82,3.33,13.0,19.0,17.0
1420,1024,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,1024,33,74.0,3.0,12.02,1.5,29.0,0.87,3.36,12.0,28.0,14.0
1422,1024,34,46.0,3.0,11.63,1.65,20.0,0.82,2.88,6.0,8.0,9.0
1423,1024,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,1024,36,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1425,1024,37,40.0,0.0,10.39,1.64,20.0,1.0,3.08,4.0,14.0,12.0
1427,1039,1,64.0,0.0,11.72,1.09,36.0,0.82,3.22,10.0,27.0,8.0
1428,1039,2,91.0,0.0,9.05,2.66,42.0,1.03,3.25,7.0,35.0,12.0
1429,1039,3,73.0,0.0,9.65,1.07,29.0,1.06,2.92,7.0,31.0,13.0
1430,1039,4,12.0,0.0,11.63,1.4,5.0,1.33,3.0,7.0,31.0,13.0
1431,1039,5,78.0,0.0,9.82,1.33,25.0,1.18,4.11,5.0,29.0,12.0
1432,1039,6,153.0,0.0,10.85,1.88,85.0,0.87,3.48,26.0,58.0,19.0
1433,1039,7,32.0,0.0,12.26,1.0,21.0,0.67,2.67,9.0,12.0,7.0
1434,1039,8,56.0,0.0,10.97,1.21,23.0,0.84,3.36,8.0,19.0,7.0
1435,1039,9,49.0,0.0,10.45,1.76,13.0,1.11,3.77,7.0,18.0,9.0
1436,1039,10,68.0,0.0,10.15,2.09,24.0,1.08,3.42,6.0,25.0,8.0
1437,1039,11,74.0,0.0,9.32,2.23,24.0,1.45,3.7,4.0,15.0,17.0
1438,1039,12,32.0,0.0,8.68,1.44,14.0,1.07,2.91,4.0,8.0,12.0
1439,1039,13,107.0,0.0,8.34,1.81,39.0,1.33,3.61,7.0,41.0,22.0
